Number of processes =8
6 x_16361 = 7055
6 x_16362 = 2311
6 x_16363 = 2362
3 x_8885 = 5916
3 x_8886 = 6373
3 x_8887 = 4800
3 x_8888 = 2045
7 x_18907 = 8902
7 x_18908 = 5963
7 x_18909 = 8112
2 x_6349 = 5837
2 x_6350 = 3450
5 x_13882 = 7771
5 x_13883 = 1080
5 x_13884 = 3020
6 x_16364 = 4249
6 x_16365 = 140
6 x_16366 = 5204
3 x_8889 = 1761
3 x_8890 = 494
3 x_8891 = 9061
4 x_11273 = 486
4 x_11274 = 8765
4 x_11275 = 894
4 x_11276 = 5379
4 x_11277 = 4986
4 x_11278 = 8927
1 x_3895 = 8220
1 x_3896 = 8452
1 x_3897 = 7795
1 x_3898 = 1968
1 x_3899 = 8153
1 x_3900 = 5973
1 x_3901 = 8482
7 x_18910 = 4456
7 x_18911 = 7799
7 x_18912 = 2116
7 x_18913 = 4388
7 x_18914 = 5283
2 x_6351 = 7541
2 x_6352 = 1811
5 x_13885 = 872
5 x_13886 = 4565
5 x_13887 = 2591
5 x_13888 = 3481
6 x_16367 = 7752
6 x_16368 = 377
6 x_16369 = 4732
3 x_8892 = 2605
3 x_8893 = 3999
3 x_8894 = 131
4 x_11279 = 6888
4 x_11280 = 5373
4 x_11281 = 4764
4 x_11282 = 713
1 x_3902 = 8905
1 x_3903 = 6074
1 x_3904 = 2978
7 x_18915 = 1434
7 x_18916 = 6877
7 x_18917 = 4966
2 x_6353 = 2344
2 x_6354 = 3583
2 x_6355 = 3221
2 x_6356 = 8309
2 x_6357 = 2504
2 x_6358 = 262
2 x_6359 = 477
5 x_13889 = 8688
5 x_13890 = 7286
5 x_13891 = 1617
6 x_16370 = 8770
6 x_16371 = 1079
6 x_16372 = 2983
3 x_8895 = 4871
3 x_8896 = 4672
3 x_8897 = 6550
4 x_11283 = 7923
4 x_11284 = 6704
4 x_11285 = 7806
4 x_11286 = 2375
4 x_11287 = 4730
4 x_11288 = 8696
1 x_3905 = 8559
1 x_3906 = 2513
1 x_3907 = 595
1 x_3908 = 3557
7 x_18918 = 8187
7 x_18919 = 7231
7 x_18920 = 8823
2 x_6360 = 8432
2 x_6361 = 7055
2 x_6362 = 2311
5 x_13892 = 4407
5 x_13893 = 5986
5 x_13894 = 8963
6 x_16373 = 8744
6 x_16374 = 117
6 x_16375 = 4353
3 x_8898 = 2108
3 x_8899 = 4092
3 x_8900 = 3572
3 x_8901 = 2814
1 x_3909 = 2259
1 x_3910 = 438
1 x_3911 = 6989
7 x_18921 = 3040
7 x_18922 = 1612
7 x_18923 = 4222
2 x_6363 = 2362
2 x_6364 = 4249
2 x_6365 = 140
5 x_13895 = 8220
5 x_13896 = 8452
5 x_13897 = 7795
6 x_16376 = 3988
6 x_16377 = 8965
6 x_16378 = 8294
6 x_16379 = 1949
3 x_8902 = 2491
3 x_8903 = 9022
3 x_8904 = 1162
3 x_8905 = 6054
4 x_11289 = 7582
4 x_11290 = 3328
4 x_11291 = 3027
7 x_18924 = 8382
7 x_18925 = 5205
7 x_18926 = 7789
7 x_18927 = 1746
2 x_6366 = 5204
2 x_6367 = 7752
2 x_6368 = 377
5 x_13898 = 1968
5 x_13899 = 8153
5 x_13900 = 5973
6 x_16380 = 7450
6 x_16381 = 7685
6 x_16382 = 7139
3 x_8906 = 2238
3 x_8907 = 8902
4 x_11292 = 1131
4 x_11293 = 4907
4 x_11294 = 6004
1 x_3912 = 9110
1 x_3913 = 4418
1 x_3914 = 6393
1 x_3915 = 5540
5 x_13901 = 8482
5 x_13902 = 8905
5 x_13903 = 6074
6 x_16383 = 5419
6 x_16384 = 6466
6 x_16385 = 8241
3 x_8908 = 5963
3 x_8909 = 8112
3 x_8910 = 4456
4 x_11295 = 388
4 x_11296 = 5139
4 x_11297 = 5347
1 x_3916 = 1702
1 x_3917 = 7552
1 x_3918 = 2218
7 x_18928 = 9180
7 x_18929 = 7008
7 x_18930 = 572
2 x_6369 = 4732
2 x_6370 = 8770
2 x_6371 = 1079
2 x_6372 = 2983
1 x_3919 = 8162
1 x_3920 = 6306
1 x_3921 = 2321
7 x_18931 = 2706
7 x_18932 = 7736
7 x_18933 = 9026
2 x_6373 = 8744
2 x_6374 = 117
2 x_6375 = 4353
5 x_13904 = 2978
5 x_13905 = 8559
5 x_13906 = 2513
5 x_13907 = 595
5 x_13908 = 3557
6 x_16386 = 9229
6 x_16387 = 8821
6 x_16388 = 2966
3 x_8911 = 7799
3 x_8912 = 2116
4 x_11298 = 3802
4 x_11299 = 2083
4 x_11300 = 3167
2 x_6376 = 3988
2 x_6377 = 8965
2 x_6378 = 8294
5 x_13909 = 2259
5 x_13910 = 438
5 x_13911 = 6989
5 x_13912 = 9110
6 x_16389 = 8115
6 x_16390 = 4567
6 x_16391 = 2665
6 x_16392 = 6219
3 x_8913 = 4388
3 x_8914 = 5283
3 x_8915 = 1434
4 x_11301 = 6311
4 x_11302 = 2506
4 x_11303 = 336
4 x_11304 = 3215
1 x_3922 = 2732
1 x_3923 = 8698
7 x_18934 = 1310
7 x_18935 = 2289
7 x_18936 = 1548
3 x_8916 = 6877
3 x_8917 = 4966
4 x_11305 = 8087
4 x_11306 = 3531
4 x_11307 = 1297
1 x_3924 = 7656
1 x_3925 = 6066
1 x_3926 = 2682
7 x_18937 = 1854
7 x_18938 = 3935
7 x_18939 = 7004
2 x_6379 = 1949
2 x_6380 = 7450
2 x_6381 = 7685
5 x_13913 = 4418
5 x_13914 = 6393
5 x_13915 = 5540
6 x_16393 = 8343
6 x_16394 = 3762
6 x_16395 = 603
1 x_3927 = 6848
1 x_3928 = 3893
7 x_18940 = 424
7 x_18941 = 6471
7 x_18942 = 8426
7 x_18943 = 6833
2 x_6382 = 7139
2 x_6383 = 5419
2 x_6384 = 6466
5 x_13916 = 1702
5 x_13917 = 7552
5 x_13918 = 2218
6 x_16396 = 3853
6 x_16397 = 3970
6 x_16398 = 8299
3 x_8918 = 8187
3 x_8919 = 7231
4 x_11308 = 1808
4 x_11309 = 2233
4 x_11310 = 8717
2 x_6385 = 8241
2 x_6386 = 9229
2 x_6387 = 8821
5 x_13919 = 8162
5 x_13920 = 6306
5 x_13921 = 2321
6 x_16399 = 2134
6 x_16400 = 5054
6 x_16401 = 2202
3 x_8920 = 8823
3 x_8921 = 3040
3 x_8922 = 1612
4 x_11311 = 8359
4 x_11312 = 4354
4 x_11313 = 4025
1 x_3929 = 5450
1 x_3930 = 7613
1 x_3931 = 4475
7 x_18944 = 3338
7 x_18945 = 3397
7 x_18946 = 5580
5 x_13922 = 2732
5 x_13923 = 8698
5 x_13924 = 7656
6 x_16402 = 7570
6 x_16403 = 2884
6 x_16404 = 5081
6 x_16405 = 3201
3 x_8923 = 4222
3 x_8924 = 8382
3 x_8925 = 5205
4 x_11314 = 1093
4 x_11315 = 3501
4 x_11316 = 187
1 x_3932 = 8502
1 x_3933 = 404
7 x_18947 = 3182
7 x_18948 = 6866
7 x_18949 = 4559
2 x_6388 = 2966
2 x_6389 = 8115
2 x_6390 = 4567
7 x_18950 = 2369
7 x_18951 = 4508
7 x_18952 = 482
2 x_6391 = 2665
2 x_6392 = 6219
2 x_6393 = 8343
5 x_13925 = 6066
5 x_13926 = 2682
5 x_13927 = 6848
6 x_16406 = 7569
6 x_16407 = 2847
6 x_16408 = 3712
6 x_16409 = 7994
3 x_8926 = 7789
3 x_8927 = 1746
4 x_11317 = 6943
4 x_11318 = 7408
4 x_11319 = 6131
1 x_3934 = 5731
1 x_3935 = 8769
1 x_3936 = 1042
1 x_3937 = 1614
1 x_3938 = 4296
1 x_3939 = 1879
1 x_3940 = 4860
1 x_3941 = 4265
7 x_18953 = 8617
7 x_18954 = 4659
7 x_18955 = 6069
7 x_18956 = 2793
7 x_18957 = 1714
2 x_6394 = 3762
2 x_6395 = 603
2 x_6396 = 3853
5 x_13928 = 3893
5 x_13929 = 5450
5 x_13930 = 7613
6 x_16410 = 90
6 x_16411 = 3354
6 x_16412 = 3989
3 x_8928 = 9180
3 x_8929 = 7008
4 x_11320 = 5087
4 x_11321 = 3423
4 x_11322 = 6542
5 x_13931 = 4475
5 x_13932 = 8502
5 x_13933 = 404
5 x_13934 = 5731
6 x_16413 = 9002
6 x_16414 = 422
6 x_16415 = 6397
3 x_8930 = 572
3 x_8931 = 2706
3 x_8932 = 7736
4 x_11323 = 1812
4 x_11324 = 2381
4 x_11325 = 4952
1 x_3942 = 732
1 x_3943 = 8626
1 x_3944 = 4992
1 x_3945 = 9149
1 x_3946 = 5861
7 x_18958 = 7996
7 x_18959 = 164
7 x_18960 = 6092
7 x_18961 = 3644
2 x_6397 = 3970
2 x_6398 = 8299
2 x_6399 = 2134
2 x_6400 = 5054
1 x_3947 = 4338
1 x_3948 = 3433
1 x_3949 = 6912
7 x_18962 = 5478
7 x_18963 = 8649
7 x_18964 = 5843
2 x_6401 = 2202
2 x_6402 = 7570
2 x_6403 = 2884
5 x_13935 = 8769
5 x_13936 = 1042
5 x_13937 = 1614
6 x_16416 = 5688
6 x_16417 = 7178
6 x_16418 = 6862
3 x_8933 = 9026
3 x_8934 = 1310
3 x_8935 = 2289
3 x_8936 = 1548
3 x_8937 = 1854
4 x_11326 = 7669
4 x_11327 = 6547
4 x_11328 = 1997
1 x_3950 = 6261
1 x_3951 = 656
1 x_3952 = 5814
7 x_18965 = 3672
7 x_18966 = 6514
7 x_18967 = 776
2 x_6404 = 5081
2 x_6405 = 3201
2 x_6406 = 7569
5 x_13938 = 4296
5 x_13939 = 1879
5 x_13940 = 4860
6 x_16419 = 4411
6 x_16420 = 6134
6 x_16421 = 5198
6 x_16422 = 7530
3 x_8938 = 3935
3 x_8939 = 7004
3 x_8940 = 424
4 x_11329 = 9226
4 x_11330 = 8710
4 x_11331 = 8100
1 x_3953 = 2599
1 x_3954 = 3777
1 x_3955 = 1158
7 x_18968 = 1013
7 x_18969 = 541
7 x_18970 = 1559
2 x_6407 = 2847
2 x_6408 = 3712
2 x_6409 = 7994
2 x_6410 = 90
5 x_13941 = 4265
5 x_13942 = 732
5 x_13943 = 8626
6 x_16423 = 1404
6 x_16424 = 5767
6 x_16425 = 860
3 x_8941 = 6471
3 x_8942 = 8426
3 x_8943 = 6833
4 x_11332 = 4012
4 x_11333 = 612
4 x_11334 = 4186
4 x_11335 = 7050
4 x_11336 = 2126
6 x_16426 = 4121
6 x_16427 = 4645
3 x_8944 = 3338
3 x_8945 = 3397
3 x_8946 = 5580
3 x_8947 = 3182
4 x_11337 = 4758
4 x_11338 = 491
4 x_11339 = 8950
4 x_11340 = 7739
1 x_3956 = 5906
1 x_3957 = 6003
1 x_3958 = 351
7 x_18971 = 2261
7 x_18972 = 512
7 x_18973 = 486
2 x_6411 = 3354
2 x_6412 = 3989
2 x_6413 = 9002
5 x_13944 = 4992
5 x_13945 = 9149
5 x_13946 = 5861
6 x_16428 = 5551
6 x_16429 = 2109
6 x_16430 = 4129
3 x_8948 = 6866
3 x_8949 = 4559
3 x_8950 = 2369
4 x_11341 = 9137
4 x_11342 = 5417
4 x_11343 = 6392
1 x_3959 = 3770
1 x_3960 = 899
1 x_3961 = 5564
1 x_3962 = 2590
7 x_18974 = 8765
7 x_18975 = 894
7 x_18976 = 5379
7 x_18977 = 4986
2 x_6414 = 422
2 x_6415 = 6397
2 x_6416 = 5688
2 x_6417 = 7178
5 x_13947 = 4338
5 x_13948 = 3433
5 x_13949 = 6912
1 x_3963 = 3444
1 x_3964 = 7319
1 x_3965 = 2838
7 x_18978 = 8927
7 x_18979 = 6888
7 x_18980 = 5373
2 x_6418 = 6862
2 x_6419 = 4411
2 x_6420 = 6134
5 x_13950 = 6261
5 x_13951 = 656
5 x_13952 = 5814
6 x_16431 = 4941
6 x_16432 = 7262
6 x_16433 = 729
6 x_16434 = 8515
6 x_16435 = 885
6 x_16436 = 5046
3 x_8951 = 4508
3 x_8952 = 482
3 x_8953 = 8617
4 x_11344 = 5503
4 x_11345 = 333
2 x_6421 = 5198
2 x_6422 = 7530
2 x_6423 = 1404
5 x_13953 = 2599
5 x_13954 = 3777
5 x_13955 = 1158
5 x_13956 = 5906
6 x_16437 = 1906
6 x_16438 = 5859
6 x_16439 = 4264
3 x_8954 = 4659
3 x_8955 = 6069
3 x_8956 = 2793
4 x_11346 = 3104
4 x_11347 = 3980
1 x_3966 = 3379
1 x_3967 = 4914
1 x_3968 = 6263
7 x_18981 = 4764
7 x_18982 = 713
7 x_18983 = 7923
1 x_3969 = 730
1 x_3970 = 8552
1 x_3971 = 2254
1 x_3972 = 253
1 x_3973 = 144
7 x_18984 = 6704
7 x_18985 = 7806
7 x_18986 = 2375
2 x_6424 = 5767
2 x_6425 = 860
2 x_6426 = 4121
5 x_13957 = 6003
5 x_13958 = 351
5 x_13959 = 3770
6 x_16440 = 695
6 x_16441 = 7257
6 x_16442 = 544
3 x_8957 = 1714
3 x_8958 = 7996
3 x_8959 = 164
4 x_11348 = 8669
4 x_11349 = 6583
2 x_6427 = 4645
2 x_6428 = 5551
2 x_6429 = 2109
5 x_13960 = 899
5 x_13961 = 5564
5 x_13962 = 2590
6 x_16443 = 1670
6 x_16444 = 6368
6 x_16445 = 4615
3 x_8960 = 6092
3 x_8961 = 3644
3 x_8962 = 5478
3 x_8963 = 8649
4 x_11350 = 3329
4 x_11351 = 3064
1 x_3974 = 5352
1 x_3975 = 3987
1 x_3976 = 8928
7 x_18987 = 4730
7 x_18988 = 8696
7 x_18989 = 7582
1 x_3977 = 6925
1 x_3978 = 6742
1 x_3979 = 9212
1 x_3980 = 8192
7 x_18990 = 3328
7 x_18991 = 3027
7 x_18992 = 1131
2 x_6430 = 4129
2 x_6431 = 4941
2 x_6432 = 7262
5 x_13963 = 3444
5 x_13964 = 7319
5 x_13965 = 2838
6 x_16446 = 4441
6 x_16447 = 7244
6 x_16448 = 63
6 x_16449 = 2355
3 x_8964 = 5843
3 x_8965 = 3672
3 x_8966 = 6514
4 x_11352 = 2500
4 x_11353 = 114
4 x_11354 = 4242
5 x_13966 = 3379
5 x_13967 = 4914
5 x_13968 = 6263
5 x_13969 = 730
6 x_16450 = 3990
6 x_16451 = 9039
6 x_16452 = 1791
3 x_8967 = 776
3 x_8968 = 1013
3 x_8969 = 541
4 x_11355 = 9122
4 x_11356 = 4862
1 x_3981 = 7416
1 x_3982 = 6427
1 x_3983 = 6798
7 x_18993 = 4907
7 x_18994 = 6004
7 x_18995 = 388
7 x_18996 = 5139
2 x_6433 = 729
2 x_6434 = 8515
2 x_6435 = 885
1 x_3984 = 2043
1 x_3985 = 1687
1 x_3986 = 6997
7 x_18997 = 5347
7 x_18998 = 3802
7 x_18999 = 2083
2 x_6436 = 5046
2 x_6437 = 1906
2 x_6438 = 5859
5 x_13970 = 8552
5 x_13971 = 2254
5 x_13972 = 253
6 x_16453 = 1604
6 x_16454 = 3926
6 x_16455 = 6671
3 x_8970 = 1559
3 x_8971 = 2261
3 x_8972 = 512
4 x_11357 = 4339
4 x_11358 = 3470
1 x_3987 = 165
1 x_3988 = 6129
1 x_3989 = 5013
7 x_19000 = 3167
7 x_19001 = 6311
7 x_19002 = 2506
2 x_6439 = 4264
2 x_6440 = 695
2 x_6441 = 7257
5 x_13973 = 144
5 x_13974 = 5352
5 x_13975 = 3987
5 x_13976 = 8928
6 x_16456 = 6585
6 x_16457 = 3403
6 x_16458 = 5802
6 x_16459 = 2155
6 x_16460 = 5831
3 x_8973 = 486
3 x_8974 = 8765
3 x_8975 = 894
4 x_11359 = 8281
4 x_11360 = 1468
1 x_3990 = 685
1 x_3991 = 6887
1 x_3992 = 5336
1 x_3993 = 3395
7 x_19003 = 336
7 x_19004 = 3215
7 x_19005 = 8087
2 x_6442 = 544
2 x_6443 = 1670
2 x_6444 = 6368
5 x_13977 = 6925
5 x_13978 = 6742
5 x_13979 = 9212
6 x_16461 = 3228
6 x_16462 = 8568
6 x_16463 = 2846
3 x_8976 = 5379
3 x_8977 = 4986
3 x_8978 = 8927
3 x_8979 = 6888
4 x_11361 = 8135
4 x_11362 = 5307
4 x_11363 = 2322
1 x_3994 = 5506
1 x_3995 = 444
1 x_3996 = 7211
7 x_19006 = 3531
7 x_19007 = 1297
7 x_19008 = 1808
2 x_6445 = 4615
2 x_6446 = 4441
2 x_6447 = 7244
5 x_13980 = 8192
5 x_13981 = 7416
5 x_13982 = 6427
5 x_13983 = 6798
5 x_13984 = 2043
6 x_16464 = 3675
6 x_16465 = 6625
6 x_16466 = 4883
6 x_16467 = 5116
3 x_8980 = 5373
3 x_8981 = 4764
3 x_8982 = 713
4 x_11364 = 2769
4 x_11365 = 826
4 x_11366 = 2863
4 x_11367 = 4304
4 x_11368 = 2175
4 x_11369 = 6571
4 x_11370 = 2885
4 x_11371 = 5118
4 x_11372 = 4570
1 x_3997 = 8083
1 x_3998 = 3383
1 x_3999 = 5062
7 x_19009 = 2233
7 x_19010 = 8717
7 x_19011 = 8359
7 x_19012 = 4354
2 x_6448 = 63
2 x_6449 = 2355
2 x_6450 = 3990
5 x_13985 = 1687
5 x_13986 = 6997
5 x_13987 = 165
6 x_16468 = 4496
6 x_16469 = 38
6 x_16470 = 1430
3 x_8983 = 7923
3 x_8984 = 6704
3 x_8985 = 7806
4 x_11373 = 2776
4 x_11374 = 1085
4 x_11375 = 3205
7 x_19013 = 4025
7 x_19014 = 1093
7 x_19015 = 3501
2 x_6451 = 9039
2 x_6452 = 1791
2 x_6453 = 1604
5 x_13988 = 6129
5 x_13989 = 5013
5 x_13990 = 685
5 x_13991 = 6887
6 x_16471 = 6729
6 x_16472 = 8731
6 x_16473 = 8877
3 x_8986 = 2375
3 x_8987 = 4730
3 x_8988 = 8696
4 x_11376 = 7717
4 x_11377 = 8323
4 x_11378 = 3022
1 x_4000 = 2498
1 x_4001 = 40
1 x_4002 = 1504
1 x_4003 = 226
1 x_4004 = 8386
1 x_4005 = 5353
1 x_4006 = 4024
7 x_19016 = 187
7 x_19017 = 6943
7 x_19018 = 7408
7 x_19019 = 6131
2 x_6454 = 3926
2 x_6455 = 6671
2 x_6456 = 6585
5 x_13992 = 5336
5 x_13993 = 3395
5 x_13994 = 5506
6 x_16474 = 5038
6 x_16475 = 1610
6 x_16476 = 4148
3 x_8989 = 7582
3 x_8990 = 3328
3 x_8991 = 3027
4 x_11379 = 946
4 x_11380 = 7303
4 x_11381 = 2246
4 x_11382 = 9198
1 x_4007 = 1056
1 x_4008 = 2132
1 x_4009 = 4980
7 x_19020 = 5087
7 x_19021 = 3423
7 x_19022 = 6542
2 x_6457 = 3403
2 x_6458 = 5802
2 x_6459 = 2155
2 x_6460 = 5831
5 x_13995 = 444
5 x_13996 = 7211
5 x_13997 = 8083
6 x_16477 = 5644
6 x_16478 = 5550
6 x_16479 = 2072
6 x_16480 = 2760
3 x_8992 = 1131
3 x_8993 = 4907
3 x_8994 = 6004
3 x_8995 = 388
3 x_8996 = 5139
4 x_11383 = 7674
4 x_11384 = 6732
4 x_11385 = 8842
1 x_4010 = 8705
1 x_4011 = 7915
1 x_4012 = 6408
7 x_19023 = 1812
7 x_19024 = 2381
7 x_19025 = 4952
2 x_6461 = 3228
2 x_6462 = 8568
2 x_6463 = 2846
5 x_13998 = 3383
5 x_13999 = 5062
5 x_14000 = 2498
6 x_16481 = 493
6 x_16482 = 9024
6 x_16483 = 1236
3 x_8997 = 5347
3 x_8998 = 3802
3 x_8999 = 2083
4 x_11386 = 3743
4 x_11387 = 9141
4 x_11388 = 5565
1 x_4013 = 6095
1 x_4014 = 3755
1 x_4015 = 344
7 x_19026 = 7669
7 x_19027 = 6547
7 x_19028 = 1997
7 x_19029 = 9226
2 x_6464 = 3675
2 x_6465 = 6625
5 x_14001 = 40
5 x_14002 = 1504
5 x_14003 = 226
6 x_16484 = 8792
6 x_16485 = 1893
6 x_16486 = 5378
3 x_9000 = 3167
3 x_9001 = 6311
3 x_9002 = 2506
4 x_11389 = 2627
4 x_11390 = 4813
4 x_11391 = 2526
7 x_19030 = 8710
7 x_19031 = 8100
7 x_19032 = 4012
7 x_19033 = 612
7 x_19034 = 4186
2 x_6466 = 4883
2 x_6467 = 5116
2 x_6468 = 4496
2 x_6469 = 38
2 x_6470 = 1430
2 x_6471 = 6729
2 x_6472 = 8731
5 x_14004 = 8386
5 x_14005 = 5353
5 x_14006 = 4024
6 x_16487 = 4949
6 x_16488 = 7558
6 x_16489 = 2440
3 x_9003 = 336
3 x_9004 = 3215
3 x_9005 = 8087
4 x_11392 = 1076
1 x_4016 = 3511
1 x_4017 = 557
1 x_4018 = 2151
1 x_4019 = 5683
1 x_4020 = 6993
1 x_4021 = 17
1 x_4022 = 653
7 x_19035 = 7050
7 x_19036 = 2126
7 x_19037 = 4758
2 x_6473 = 8877
2 x_6474 = 5038
2 x_6475 = 1610
5 x_14007 = 1056
5 x_14008 = 2132
5 x_14009 = 4980
6 x_16490 = 7135
6 x_16491 = 5271
6 x_16492 = 990
6 x_16493 = 8931
3 x_9006 = 3531
3 x_9007 = 1297
3 x_9008 = 1808
3 x_9009 = 2233
4 x_11393 = 2872
4 x_11394 = 4637
4 x_11395 = 5255
4 x_11396 = 398
4 x_11397 = 5509
4 x_11398 = 555
1 x_4023 = 5703
1 x_4024 = 7733
1 x_4025 = 8915
7 x_19038 = 491
7 x_19039 = 8950
7 x_19040 = 7739
2 x_6476 = 4148
2 x_6477 = 5644
2 x_6478 = 5550
5 x_14010 = 8705
5 x_14011 = 7915
5 x_14012 = 6408
5 x_14013 = 6095
6 x_16494 = 7036
6 x_16495 = 1608
6 x_16496 = 4074
3 x_9010 = 8717
3 x_9011 = 8359
1 x_4026 = 6444
1 x_4027 = 7427
1 x_4028 = 6834
1 x_4029 = 3375
1 x_4030 = 4766
1 x_4031 = 787
7 x_19041 = 9137
7 x_19042 = 5417
7 x_19043 = 6392
7 x_19044 = 5503
2 x_6479 = 2072
2 x_6480 = 2760
2 x_6481 = 493
5 x_14014 = 3755
5 x_14015 = 344
5 x_14016 = 3511
6 x_16497 = 2906
6 x_16498 = 5895
6 x_16499 = 5596
3 x_9012 = 4354
3 x_9013 = 4025
3 x_9014 = 1093
4 x_11399 = 2077
4 x_11400 = 2945
4 x_11401 = 7338
4 x_11402 = 3541
4 x_11403 = 1667
4 x_11404 = 6257
1 x_4032 = 1420
1 x_4033 = 6359
1 x_4034 = 4282
1 x_4035 = 1361
7 x_19045 = 333
7 x_19046 = 3104
7 x_19047 = 3980
2 x_6482 = 9024
2 x_6483 = 1236
2 x_6484 = 8792
5 x_14017 = 557
5 x_14018 = 2151
5 x_14019 = 5683
6 x_16500 = 3774
6 x_16501 = 1047
6 x_16502 = 1799
3 x_9015 = 3501
3 x_9016 = 187
3 x_9017 = 6943
3 x_9018 = 7408
3 x_9019 = 6131
1 x_4036 = 4176
1 x_4037 = 6680
1 x_4038 = 6918
7 x_19048 = 8669
7 x_19049 = 6583
7 x_19050 = 3329
7 x_19051 = 3064
2 x_6485 = 1893
2 x_6486 = 5378
2 x_6487 = 4949
5 x_14020 = 6993
5 x_14021 = 17
5 x_14022 = 653
6 x_16503 = 1900
6 x_16504 = 5637
6 x_16505 = 5291
3 x_9020 = 5087
3 x_9021 = 3423
3 x_9022 = 6542
4 x_11405 = 508
4 x_11406 = 338
4 x_11407 = 3289
3 x_9023 = 1812
3 x_9024 = 2381
3 x_9025 = 4952
4 x_11408 = 1584
4 x_11409 = 3186
4 x_11410 = 7014
1 x_4039 = 6483
1 x_4040 = 8870
1 x_4041 = 4779
7 x_19052 = 2500
7 x_19053 = 114
7 x_19054 = 4242
7 x_19055 = 9122
2 x_6488 = 7558
2 x_6489 = 2440
2 x_6490 = 7135
5 x_14023 = 5703
5 x_14024 = 7733
5 x_14025 = 8915
6 x_16506 = 1730
6 x_16507 = 8588
6 x_16508 = 3586
6 x_16509 = 3332
1 x_4042 = 1268
1 x_4043 = 735
1 x_4044 = 8737
7 x_19056 = 4862
7 x_19057 = 4339
7 x_19058 = 3470
2 x_6491 = 5271
2 x_6492 = 990
2 x_6493 = 8931
5 x_14026 = 6444
5 x_14027 = 7427
5 x_14028 = 6834
6 x_16510 = 3175
6 x_16511 = 6607
6 x_16512 = 4217
6 x_16513 = 8197
6 x_16514 = 7601
3 x_9026 = 7669
3 x_9027 = 6547
3 x_9028 = 1997
3 x_9029 = 9226
4 x_11411 = 794
4 x_11412 = 1679
4 x_11413 = 6701
3 x_9030 = 8710
3 x_9031 = 8100
3 x_9032 = 4012
4 x_11414 = 7695
4 x_11415 = 7509
4 x_11416 = 627
1 x_4045 = 9099
1 x_4046 = 4011
1 x_4047 = 575
7 x_19059 = 8281
7 x_19060 = 1468
7 x_19061 = 8135
2 x_6494 = 7036
2 x_6495 = 1608
2 x_6496 = 4074
5 x_14029 = 3375
5 x_14030 = 4766
5 x_14031 = 787
6 x_16515 = 4031
6 x_16516 = 1315
6 x_16517 = 2474
1 x_4048 = 2817
1 x_4049 = 2602
1 x_4050 = 3888
1 x_4051 = 5265
7 x_19062 = 5307
7 x_19063 = 2322
7 x_19064 = 2769
2 x_6497 = 2906
2 x_6498 = 5895
2 x_6499 = 5596
5 x_14032 = 1420
5 x_14033 = 6359
5 x_14034 = 4282
6 x_16518 = 8393
6 x_16519 = 5612
6 x_16520 = 4366
6 x_16521 = 4469
3 x_9033 = 612
3 x_9034 = 4186
3 x_9035 = 7050
4 x_11417 = 4741
4 x_11418 = 9103
4 x_11419 = 4159
1 x_4052 = 768
1 x_4053 = 717
1 x_4054 = 8071
7 x_19065 = 826
7 x_19066 = 2863
7 x_19067 = 4304
2 x_6500 = 3774
2 x_6501 = 1047
2 x_6502 = 1799
5 x_14035 = 1361
5 x_14036 = 4176
5 x_14037 = 6680
6 x_16522 = 8280
6 x_16523 = 1431
6 x_16524 = 6766
3 x_9036 = 2126
3 x_9037 = 4758
3 x_9038 = 491
4 x_11420 = 6051
4 x_11421 = 2127
4 x_11422 = 4795
1 x_4055 = 2939
1 x_4056 = 7116
1 x_4057 = 4568
7 x_19068 = 2175
7 x_19069 = 6571
7 x_19070 = 2885
7 x_19071 = 5118
2 x_6503 = 1900
2 x_6504 = 5637
2 x_6505 = 5291
5 x_14038 = 6918
5 x_14039 = 6483
5 x_14040 = 8870
5 x_14041 = 4779
5 x_14042 = 1268
6 x_16525 = 859
6 x_16526 = 4084
6 x_16527 = 3276
3 x_9039 = 8950
3 x_9040 = 7739
3 x_9041 = 9137
3 x_9042 = 5417
4 x_11423 = 1860
4 x_11424 = 4157
4 x_11425 = 5977
1 x_4058 = 2702
1 x_4059 = 7588
1 x_4060 = 3550
1 x_4061 = 2000
7 x_19072 = 4570
7 x_19073 = 2776
7 x_19074 = 1085
2 x_6506 = 1730
2 x_6507 = 8588
5 x_14043 = 735
5 x_14044 = 8737
5 x_14045 = 9099
6 x_16528 = 1103
6 x_16529 = 3871
6 x_16530 = 4636
3 x_9043 = 6392
3 x_9044 = 5503
3 x_9045 = 333
4 x_11426 = 8630
4 x_11427 = 5140
4 x_11428 = 5384
1 x_4062 = 96
1 x_4063 = 3576
1 x_4064 = 2962
7 x_19075 = 3205
7 x_19076 = 7717
7 x_19077 = 8323
2 x_6508 = 3586
2 x_6509 = 3332
2 x_6510 = 3175
5 x_14046 = 4011
5 x_14047 = 575
5 x_14048 = 2817
6 x_16531 = 5218
6 x_16532 = 8270
6 x_16533 = 1061
6 x_16534 = 2317
3 x_9046 = 3104
3 x_9047 = 3980
3 x_9048 = 8669
4 x_11429 = 5171
4 x_11430 = 6531
4 x_11431 = 1405
5 x_14049 = 2602
5 x_14050 = 3888
5 x_14051 = 5265
6 x_16535 = 2584
6 x_16536 = 3222
6 x_16537 = 8346
3 x_9049 = 6583
3 x_9050 = 3329
3 x_9051 = 3064
4 x_11432 = 5804
